"","case","alt","choice","dist","cost","ivt","ovt","freq","income","urban","noalt"
"12622",3557,"bus",0,300,24.21,186,86,24,55,0,4
"12623",3557,"car",1,300,57,203,0,0,55,0,4
"12624",3558,"train",0,300,52.35,166,83,3,45,0,4
"12625",3558,"air",0,300,146.3,46,98,16,45,0,4
"12626",3558,"bus",0,300,24.21,186,86,24,45,0,4
"12627",3558,"car",1,300,57,203,0,0,45,0,4
"12628",3559,"train",0,303,52.9,193,91,3,15,0,4
"12629",3559,"air",0,303,147.3,46,106,16,15,0,4
"12630",3559,"bus",1,303,23.71,186,86,24,15,0,4
"12631",3559,"car",0,303,57.57,207,0,0,15,0,4
"12632",3560,"train",0,303,52.9,193,91,3,70,0,4
"12633",3560,"air",0,303,147.3,46,106,16,70,0,4
"12634",3560,"bus",0,303,23.71,186,86,24,70,0,4
"12635",3560,"car",1,303,57.57,207,0,0,70,0,4
"12636",3561,"train",0,303,52.9,193,91,3,45,0,4
"12637",3561,"air",0,303,147.3,46,106,16,45,0,4
"12638",3561,"bus",0,303,23.71,186,86,24,45,0,4
"12639",3561,"car",1,303,57.57,207,0,0,45,0,4
"12640",3562,"train",0,303,52.9,193,91,3,70,0,4
"12641",3562,"air",0,303,147.3,46,106,16,70,0,4
"12642",3562,"bus",0,303,23.71,186,86,24,70,0,4
"12643",3562,"car",1,303,57.57,207,0,0,70,0,4
"12644",3563,"train",0,303,52.9,193,91,3,70,0,4
"12645",3563,"air",0,303,147.3,46,106,16,70,0,4
"12646",3563,"bus",0,303,23.71,186,86,24,70,0,4
"12647",3563,"car",1,303,57.57,207,0,0,70,0,4
"12648",3564,"train",0,303,52.9,193,91,3,70,0,4
"12649",3564,"air",0,303,147.3,46,106,16,70,0,4
"12650",3564,"bus",0,303,23.71,186,86,24,70,0,4
"12651",3564,"car",1,303,57.57,207,0,0,70,0,4
"12652",3565,"train",1,309,56.6,193,103,3,25,0,4
"12653",3565,"air",0,309,155.3,46,115,16,25,0,4
"12654",3565,"bus",0,309,23.96,186,95,24,25,0,4
"12655",3565,"car",0,309,58.71,215,0,0,25,0,4
"12656",3566,"train",0,163,34.6,75,93,4,35,0,3
"12657",3566,"bus",0,163,17.36,115,90,8,35,0,3
"12658",3566,"car",1,163,30.97,120,0,0,35,0,3
"12659",3567,"train",0,238,43.8,120,143,3,70,0,4
"12660",3567,"air",0,238,155.3,46,150,16,70,0,4
"12661",3567,"bus",0,238,16.36,115,100,8,70,0,4
"12662",3567,"car",1,238,45.22,183,0,0,70,0,4
"12663",3568,"train",0,238,43.8,120,143,3,70,0,4
"12664",3568,"air",0,238,155.3,46,150,16,70,0,4
"12665",3568,"bus",0,238,16.36,115,100,8,70,0,4
"12666",3568,"car",1,238,45.22,183,0,0,70,0,4
"12667",3569,"train",0,238,43.8,120,143,3,55,0,4
"12668",3569,"air",0,238,155.3,46,150,16,55,0,4
"12669",3569,"bus",0,238,16.36,115,100,8,55,0,4
"12670",3569,"car",1,238,45.22,183,0,0,55,0,4
"12671",3570,"train",0,464,58.1,193,133,3,70,0,4
"12672",3570,"air",0,464,155.3,46,130,16,70,0,4
"12673",3570,"bus",0,464,26.96,186,125,24,70,0,4
"12674",3570,"car",1,464,88.16,326,0,0,70,0,4
"12675",3571,"train",0,510,58.6,193,143,3,55,0,4
"12676",3571,"air",0,510,155.3,46,110,16,55,0,4
"12677",3571,"bus",0,510,26.96,186,135,24,55,0,4
"12678",3571,"car",1,510,96.9,377,0,0,55,0,4
"12679",3572,"train",0,178,38.6,120,80,3,35,0,4
"12680",3572,"air",0,178,155.3,46,170,16,35,0,4
"12681",3572,"bus",0,178,15.06,115,74,8,35,0,4
"12682",3572,"car",1,178,33.82,128,0,0,35,0,4
"12683",3573,"train",0,178,38.6,120,80,3,45,0,4
"12684",3573,"air",0,178,155.3,46,170,16,45,0,4
"12685",3573,"bus",0,178,15.06,115,74,8,45,0,4
"12686",3573,"car",1,178,33.82,128,0,0,45,0,4
"12687",3574,"train",1,272,52.9,193,88,3,45,0,4
"12688",3574,"air",0,272,147.3,46,101,16,45,0,4
"12689",3574,"bus",0,272,23.71,186,81,24,45,0,4
"12690",3574,"car",0,272,51.68,188,0,0,45,0,4
"12691",3575,"train",0,272,52.9,193,88,3,70,0,4
"12692",3575,"air",0,272,147.3,46,101,16,70,0,4
"12693",3575,"bus",0,272,23.71,186,81,24,70,0,4
"12694",3575,"car",1,272,51.68,188,0,0,70,0,4
"12695",3576,"train",0,272,52.9,193,88,3,70,0,4
"12696",3576,"air",0,272,147.3,46,101,16,70,0,4
"12697",3576,"bus",0,272,23.71,186,81,24,70,0,4
"12698",3576,"car",1,272,51.68,188,0,0,70,0,4
"12699",3577,"train",0,272,52.9,193,88,3,35,0,4
"12700",3577,"air",0,272,147.3,46,101,16,35,0,4
"12701",3577,"bus",0,272,23.71,186,81,24,35,0,4
"12702",3577,"car",1,272,51.68,188,0,0,35,0,4
"12703",3578,"train",0,207,43.8,120,140,3,45,0,4
"12704",3578,"air",0,207,155.3,46,145,16,45,0,4
"12705",3578,"bus",0,207,16.36,115,95,8,45,0,4
"12706",3578,"car",1,207,39.33,164,0,0,45,0,4
"12707",3579,"train",0,207,43.8,120,140,3,45,0,4
"12708",3579,"air",0,207,155.3,46,145,16,45,0,4
"12709",3579,"bus",0,207,16.36,115,95,8,45,0,4
"12710",3579,"car",1,207,39.33,164,0,0,45,0,4
"12711",3580,"train",0,195,39.8,120,95,3,45,0,4
"12712",3580,"air",0,195,155.3,46,125,16,45,0,4
"12713",3580,"bus",0,195,16.36,115,85,8,45,0,4
"12714",3580,"car",1,195,37.05,142,0,0,45,0,4
"12715",3581,"train",0,195,39.8,120,95,3,70,0,4
"12716",3581,"air",0,195,155.3,46,125,16,70,0,4
"12717",3581,"bus",0,195,16.36,115,85,8,70,0,4
"12718",3581,"car",1,195,37.05,142,0,0,70,0,4
"12719",3582,"train",0,195,39.8,120,95,3,35,0,4
"12720",3582,"air",0,195,155.3,46,125,16,35,0,4
"12721",3582,"bus",0,195,16.36,115,85,8,35,0,4
"12722",3582,"car",1,195,37.05,142,0,0,35,0,4
"12723",3583,"train",0,200,40.6,120,95,3,55,0,4
"12724",3583,"air",0,200,155.3,46,180,16,55,0,4
"12725",3583,"bus",0,200,15.06,115,89,8,55,0,4
"12726",3583,"car",1,200,38,156,0,0,55,0,4
"12727",3584,"train",0,200,40.6,120,95,3,15,0,4
"12728",3584,"air",0,200,155.3,46,180,16,15,0,4
"12729",3584,"bus",0,200,15.06,115,89,8,15,0,4
"12730",3584,"car",1,200,38,156,0,0,15,0,4
"12731",3585,"train",0,350,42.8,120,120,3,70,0,4
"12732",3585,"air",0,350,155.3,46,175,16,70,0,4
"12733",3585,"bus",0,350,19.36,115,110,8,70,0,4
"12734",3585,"car",1,350,66.5,281,0,0,70,0,4
"12735",3586,"train",0,350,42.8,120,120,3,70,0,4
"12736",3586,"air",0,350,155.3,46,175,16,70,0,4
"12737",3586,"bus",0,350,19.36,115,110,8,70,0,4
"12738",3586,"car",1,350,66.5,281,0,0,70,0,4
"12739",3587,"train",0,350,42.8,120,120,3,25,0,4
"12740",3587,"air",0,350,155.3,46,175,16,25,0,4
"12741",3587,"bus",0,350,19.36,115,110,8,25,0,4
"12742",3587,"car",1,350,66.5,281,0,0,25,0,4
"12743",3588,"train",0,291,54.35,166,95,3,55,0,4
"12744",3588,"air",0,291,146.3,46,103,16,55,0,4
"12745",3588,"bus",0,291,24.21,186,96,24,55,0,4
"12746",3588,"car",1,291,55.29,212,0,0,55,0,4
"12747",3589,"train",0,294,54.9,193,103,3,55,0,4
"12748",3589,"air",0,294,147.3,46,111,16,55,0,4
"12749",3589,"bus",0,294,23.71,186,96,24,55,0,4
"12750",3589,"car",1,294,55.86,217,0,0,55,0,4
"12751",3590,"train",0,294,54.9,193,103,3,70,0,4
"12752",3590,"air",0,294,147.3,46,111,16,70,0,4
"12753",3590,"bus",0,294,23.71,186,96,24,70,0,4
"12754",3590,"car",1,294,55.86,217,0,0,70,0,4
"12755",3591,"train",0,318,58.6,193,115,3,25,0,4
"12756",3591,"air",0,318,143.3,46,103,16,25,0,4
"12757",3591,"bus",0,318,23.96,186,105,24,25,0,4
"12758",3591,"car",1,318,60.42,237,0,0,25,0,4
"12759",3592,"train",0,435,58.6,193,115,3,70,0,4
"12760",3592,"air",0,435,155.3,46,115,16,70,0,4
"12761",3592,"bus",0,435,25.96,186,105,24,70,0,4
"12762",3592,"car",1,435,82.65,333,0,0,70,0,4
"12763",3593,"train",0,119,33.9,40,95,4,70,0,2
"12764",3593,"car",1,119,22.61,108,0,0,70,0,2
"12765",3594,"train",0,229,45.8,120,155,3,55,0,4
"12766",3594,"air",0,229,155.3,46,155,16,55,0,4
"12767",3594,"bus",0,229,16.36,115,110,8,55,0,4
"12768",3594,"car",1,229,43.51,193,0,0,55,0,4
"12769",3595,"train",0,298,58.6,193,115,3,45,0,4
"12770",3595,"air",0,298,147.3,46,110,16,45,0,4
"12771",3595,"bus",0,298,23.96,186,105,24,45,0,4
"12772",3595,"car",1,298,56.62,225,0,0,45,0,4
"12773",3596,"train",0,298,58.6,193,115,3,45,0,4
"12774",3596,"air",0,298,147.3,46,110,16,45,0,4
"12775",3596,"bus",0,298,23.96,186,105,24,45,0,4
"12776",3596,"car",1,298,56.62,225,0,0,45,0,4
"12777",3597,"train",0,501,60.6,193,155,3,35,0,4
"12778",3597,"air",0,501,155.3,46,115,16,35,0,4
"12779",3597,"bus",0,501,26.96,186,145,24,35,0,4
"12780",3597,"car",1,501,95.19,387,0,0,35,0,4
"12781",3598,"train",0,137,38.05,120,70,3,35,0,4
"12782",3598,"air",0,137,147.3,46,162,16,35,0,4
"12783",3598,"bus",0,137,15.06,115,64,8,35,0,4
"12784",3598,"car",1,137,26.03,100,0,0,35,0,4
"12785",3599,"train",0,137,38.05,120,70,3,35,0,4
"12786",3599,"air",0,137,147.3,46,162,16,35,0,4
"12787",3599,"bus",0,137,15.06,115,64,8,35,0,4
"12788",3599,"car",1,137,26.03,100,0,0,35,0,4
"12789",3600,"train",0,137,38.05,120,70,3,35,0,4
"12790",3600,"air",0,137,147.3,46,162,16,35,0,4
"12791",3600,"bus",0,137,15.06,115,64,8,35,0,4
"12792",3600,"car",1,137,26.03,100,0,0,35,0,4
"12793",3601,"train",0,137,38.05,120,70,3,55,0,4
"12794",3601,"air",0,137,147.3,46,162,16,55,0,4
"12795",3601,"bus",0,137,15.06,115,64,8,55,0,4
"12796",3601,"car",1,137,26.03,100,0,0,55,0,4
"12797",3602,"train",0,137,38.05,120,70,3,45,0,4
"12798",3602,"air",0,137,147.3,46,162,16,45,0,4
"12799",3602,"bus",0,137,15.06,115,64,8,45,0,4
"12800",3602,"car",1,137,26.03,100,0,0,45,0,4
"12801",3603,"train",0,137,38.05,120,70,3,35,0,4
"12802",3603,"air",0,137,147.3,46,162,16,35,0,4
"12803",3603,"bus",0,137,15.06,115,64,8,35,0,4
"12804",3603,"car",1,137,26.03,100,0,0,35,0,4
"12805",3604,"train",0,137,38.05,120,70,3,55,0,4
"12806",3604,"air",0,137,147.3,46,162,16,55,0,4
"12807",3604,"bus",0,137,15.06,115,64,8,55,0,4
"12808",3604,"car",1,137,26.03,100,0,0,55,0,4
"12809",3605,"train",0,137,38.05,120,70,3,45,0,4
"12810",3605,"air",0,137,147.3,46,162,16,45,0,4
"12811",3605,"bus",0,137,15.06,115,64,8,45,0,4
"12812",3605,"car",1,137,26.03,100,0,0,45,0,4
"12813",3606,"train",0,137,38.05,120,70,3,15,0,4
"12814",3606,"air",0,137,147.3,46,162,16,15,0,4
"12815",3606,"bus",0,137,15.06,115,64,8,15,0,4
"12816",3606,"car",1,137,26.03,100,0,0,15,0,4
"12817",3607,"train",0,137,38.05,120,70,3,25,0,4
"12818",3607,"air",0,137,147.3,46,162,16,25,0,4
"12819",3607,"bus",0,137,15.06,115,64,8,25,0,4
"12820",3607,"car",1,137,26.03,100,0,0,25,0,4
"12821",3608,"train",0,137,38.05,120,70,3,70,0,4
"12822",3608,"air",0,137,147.3,46,162,16,70,0,4
"12823",3608,"bus",0,137,15.06,115,64,8,70,0,4
"12824",3608,"car",1,137,26.03,100,0,0,70,0,4
"12825",3609,"train",0,137,38.05,120,70,3,70,0,4
"12826",3609,"air",0,137,147.3,46,162,16,70,0,4
"12827",3609,"bus",0,137,15.06,115,64,8,70,0,4
"12828",3609,"car",1,137,26.03,100,0,0,70,0,4
"12829",3610,"train",0,287,40.25,120,95,3,70,0,4
"12830",3610,"air",0,287,147.3,46,157,16,70,0,4
"12831",3610,"bus",0,287,19.36,115,85,8,70,0,4
"12832",3610,"car",1,287,54.53,225,0,0,70,0,4
"12833",3611,"train",0,287,40.25,120,95,3,45,0,4
"12834",3611,"air",0,287,147.3,46,157,16,45,0,4
"12835",3611,"bus",0,287,19.36,115,85,8,45,0,4
"12836",3611,"car",1,287,54.53,225,0,0,45,0,4
"12837",3612,"train",1,228,51.8,166,70,3,70,0,4
"12838",3612,"air",0,228,138.3,46,85,16,70,0,4
"12839",3612,"bus",0,228,24.21,186,71,24,70,0,4
"12840",3612,"car",0,228,43.32,156,0,0,70,0,4
"12841",3613,"train",0,228,51.8,166,70,3,45,0,4
"12842",3613,"air",1,228,138.3,46,85,16,45,0,4
"12843",3613,"bus",0,228,24.21,186,71,24,45,0,4
"12844",3613,"car",0,228,43.32,156,0,0,45,0,4
"12845",3614,"train",0,228,51.8,166,70,3,45,0,4
"12846",3614,"air",0,228,138.3,46,85,16,45,0,4
"12847",3614,"bus",0,228,24.21,186,71,24,45,0,4
"12848",3614,"car",1,228,43.32,156,0,0,45,0,4
"12849",3615,"train",0,228,51.8,166,70,3,55,0,4
"12850",3615,"air",0,228,138.3,46,85,16,55,0,4
"12851",3615,"bus",0,228,24.21,186,71,24,55,0,4
"12852",3615,"car",1,228,43.32,156,0,0,55,0,4
"12853",3616,"train",0,231,52.35,193,78,3,70,0,4
"12854",3616,"air",0,231,139.3,46,93,16,70,0,4
"12855",3616,"bus",0,231,23.71,186,71,24,70,0,4
"12856",3616,"car",1,231,43.89,161,0,0,70,0,4
"12857",3617,"train",0,231,52.35,193,78,3,55,0,4
"12858",3617,"air",0,231,139.3,46,93,16,55,0,4
"12859",3617,"bus",0,231,23.71,186,71,24,55,0,4
"12860",3617,"car",1,231,43.89,161,0,0,55,0,4
"12861",3618,"train",0,231,52.35,193,78,3,55,0,4
"12862",3618,"air",0,231,139.3,46,93,16,55,0,4
"12863",3618,"bus",0,231,23.71,186,71,24,55,0,4
"12864",3618,"car",1,231,43.89,161,0,0,55,0,4
"12865",3619,"train",0,231,52.35,193,78,3,5,0,4
"12866",3619,"air",0,231,139.3,46,93,16,5,0,4
"12867",3619,"bus",0,231,23.71,186,71,24,5,0,4
"12868",3619,"car",1,231,43.89,161,0,0,5,0,4
"12869",3620,"train",0,231,52.35,193,78,3,45,0,4
"12870",3620,"air",0,231,139.3,46,93,16,45,0,4
"12871",3620,"bus",0,231,23.71,186,71,24,45,0,4
"12872",3620,"car",1,231,43.89,161,0,0,45,0,4
"12873",3621,"train",0,231,52.35,193,78,3,55,0,4
"12874",3621,"air",0,231,139.3,46,93,16,55,0,4
"12875",3621,"bus",0,231,23.71,186,71,24,55,0,4
"12876",3621,"car",1,231,43.89,161,0,0,55,0,4
"12877",3622,"train",0,255,56.05,193,90,3,25,0,4
"12878",3622,"air",0,255,135.3,46,85,16,25,0,4
"12879",3622,"bus",0,255,23.96,186,80,24,25,0,4
"12880",3622,"car",1,255,48.45,181,0,0,25,0,4
"12881",3623,"train",0,255,56.05,193,90,3,55,0,4
"12882",3623,"air",0,255,135.3,46,85,16,55,0,4
"12883",3623,"bus",0,255,23.96,186,80,24,55,0,4
"12884",3623,"car",1,255,48.45,181,0,0,55,0,4
"12885",3624,"train",0,255,56.05,193,90,3,45,0,4
"12886",3624,"air",0,255,135.3,46,85,16,45,0,4
"12887",3624,"bus",0,255,23.96,186,80,24,45,0,4
"12888",3624,"car",1,255,48.45,181,0,0,45,0,4
"12889",3625,"train",0,255,56.05,193,90,3,70,0,4
"12890",3625,"air",0,255,135.3,46,85,16,70,0,4
"12891",3625,"bus",0,255,23.96,186,80,24,70,0,4
"12892",3625,"car",1,255,48.45,181,0,0,70,0,4
"12893",3626,"train",0,91,34.05,75,80,4,45,0,3
"12894",3626,"bus",0,91,17.36,115,75,8,45,0,3
"12895",3626,"car",1,91,17.29,74,0,0,45,0,3
"12896",3627,"train",0,166,43.25,120,130,3,45,0,4
"12897",3627,"air",0,166,147.3,46,137,16,45,0,4
"12898",3627,"bus",0,166,16.36,115,85,8,45,0,4
"12899",3627,"car",1,166,31.54,137,0,0,45,0,4
"12900",3628,"train",0,154,39.25,120,85,3,55,0,4
"12901",3628,"air",0,154,147.3,46,117,16,55,0,4
"12902",3628,"bus",0,154,16.36,115,75,8,55,0,4
"12903",3628,"car",1,154,29.26,115,0,0,55,0,4
"12904",3629,"train",0,154,39.25,120,85,3,25,0,4
"12905",3629,"air",0,154,147.3,46,117,16,25,0,4
"12906",3629,"bus",0,154,16.36,115,75,8,25,0,4
"12907",3629,"car",1,154,29.26,115,0,0,25,0,4
"12908",3630,"train",0,154,39.25,120,85,3,45,0,4
"12909",3630,"air",0,154,147.3,46,117,16,45,0,4
"12910",3630,"bus",0,154,16.36,115,75,8,45,0,4
"12911",3630,"car",1,154,29.26,115,0,0,45,0,4
"12912",3631,"train",0,322,57.05,193,110,3,15,0,4
"12913",3631,"air",0,322,147.3,46,127,16,15,0,4
"12914",3631,"bus",0,322,26.96,186,100,24,15,0,4
"12915",3631,"car",1,322,61.18,221,0,0,15,0,4
"12916",3632,"train",0,322,57.05,193,110,3,70,0,4
"12917",3632,"air",0,322,147.3,46,127,16,70,0,4
"12918",3632,"bus",0,322,26.96,186,100,24,70,0,4
"12919",3632,"car",1,322,61.18,221,0,0,70,0,4
"12920",3633,"train",0,235,56.05,193,90,3,35,0,4
"12921",3633,"air",0,235,139.3,46,92,16,35,0,4
"12922",3633,"bus",0,235,23.96,186,80,24,35,0,4
"12923",3633,"car",1,235,44.65,168,0,0,35,0,4
"12924",3634,"train",0,235,56.05,193,90,3,70,0,4
"12925",3634,"air",0,235,139.3,46,92,16,70,0,4
"12926",3634,"bus",0,235,23.96,186,80,24,70,0,4
"12927",3634,"car",1,235,44.65,168,0,0,70,0,4
"12928",3635,"train",0,438,58.05,193,130,3,70,0,4
"12929",3635,"air",0,438,147.3,46,97,16,70,0,4
"12930",3635,"bus",0,438,26.96,186,120,24,70,0,4
"12931",3635,"car",1,438,83.22,331,0,0,70,0,4
"12932",3636,"train",0,438,58.05,193,130,3,70,0,4
"12933",3636,"air",0,438,147.3,46,97,16,70,0,4
"12934",3636,"bus",0,438,26.96,186,120,24,70,0,4
"12935",3636,"car",1,438,83.22,331,0,0,70,0,4
"12936",3637,"train",0,438,58.05,193,130,3,5,0,4
"12937",3637,"air",0,438,147.3,46,97,16,5,0,4
"12938",3637,"bus",0,438,26.96,186,120,24,5,0,4
"12939",3637,"car",1,438,83.22,331,0,0,5,0,4
"12940",3638,"train",0,137,36.6,120,75,3,45,0,4
"12941",3638,"air",0,137,147.3,46,162,16,45,0,4
"12942",3638,"bus",0,137,15.06,115,69,8,45,0,4
"12943",3638,"car",1,137,26.03,100,0,0,45,0,4
"12944",3639,"train",0,137,36.6,120,75,3,70,0,4
"12945",3639,"air",0,137,147.3,46,162,16,70,0,4
"12946",3639,"bus",0,137,15.06,115,69,8,70,0,4
"12947",3639,"car",1,137,26.03,100,0,0,70,0,4
"12948",3640,"train",0,137,36.6,120,75,3,25,0,4
"12949",3640,"air",0,137,147.3,46,162,16,25,0,4
"12950",3640,"bus",0,137,15.06,115,69,8,25,0,4
"12951",3640,"car",1,137,26.03,100,0,0,25,0,4
"12952",3641,"train",0,137,36.6,120,75,3,55,0,4
"12953",3641,"air",0,137,147.3,46,162,16,55,0,4
"12954",3641,"bus",0,137,15.06,115,69,8,55,0,4
"12955",3641,"car",1,137,26.03,100,0,0,55,0,4
"12956",3642,"train",0,137,36.6,120,75,3,70,0,4
"12957",3642,"air",0,137,147.3,46,162,16,70,0,4
"12958",3642,"bus",0,137,15.06,115,69,8,70,0,4
"12959",3642,"car",1,137,26.03,100,0,0,70,0,4
"12960",3643,"train",0,287,38.8,120,100,3,25,0,4
"12961",3643,"air",0,287,147.3,46,157,16,25,0,4
"12962",3643,"bus",0,287,19.36,115,90,8,25,0,4
"12963",3643,"car",1,287,54.53,225,0,0,25,0,4
"12964",3644,"train",0,287,38.8,120,100,3,70,0,4
"12965",3644,"air",0,287,147.3,46,157,16,70,0,4
"12966",3644,"bus",0,287,19.36,115,90,8,70,0,4
"12967",3644,"car",1,287,54.53,225,0,0,70,0,4
"12968",3645,"train",1,228,50.35,166,75,3,70,0,4
"12969",3645,"air",0,228,138.3,46,85,16,70,0,4
"12970",3645,"bus",0,228,24.21,186,76,24,70,0,4
"12971",3645,"car",0,228,43.32,156,0,0,70,0,4
"12972",3646,"train",0,228,50.35,166,75,3,45,0,4
"12973",3646,"air",0,228,138.3,46,85,16,45,0,4
"12974",3646,"bus",0,228,24.21,186,76,24,45,0,4
"12975",3646,"car",1,228,43.32,156,0,0,45,0,4
"12976",3647,"train",1,231,50.9,193,83,3,55,0,4
"12977",3647,"air",0,231,139.3,46,93,16,55,0,4
"12978",3647,"bus",0,231,23.71,186,76,24,55,0,4
"12979",3647,"car",0,231,43.89,161,0,0,55,0,4
"12980",3648,"train",0,231,50.9,193,83,3,70,0,4
"12981",3648,"air",1,231,139.3,46,93,16,70,0,4
"12982",3648,"bus",0,231,23.71,186,76,24,70,0,4
"12983",3648,"car",0,231,43.89,161,0,0,70,0,4
"12984",3649,"train",0,231,50.9,193,83,3,70,0,4
"12985",3649,"air",1,231,139.3,46,93,16,70,0,4
"12986",3649,"bus",0,231,23.71,186,76,24,70,0,4
"12987",3649,"car",0,231,43.89,161,0,0,70,0,4
"12988",3650,"train",0,231,50.9,193,83,3,70,0,4
"12989",3650,"air",0,231,139.3,46,93,16,70,0,4
"12990",3650,"bus",0,231,23.71,186,76,24,70,0,4
"12991",3650,"car",1,231,43.89,161,0,0,70,0,4
"12992",3651,"train",0,231,50.9,193,83,3,55,0,4
"12993",3651,"air",0,231,139.3,46,93,16,55,0,4
"12994",3651,"bus",0,231,23.71,186,76,24,55,0,4
"12995",3651,"car",1,231,43.89,161,0,0,55,0,4
"12996",3652,"train",0,231,50.9,193,83,3,45,0,4
"12997",3652,"air",0,231,139.3,46,93,16,45,0,4
"12998",3652,"bus",0,231,23.71,186,76,24,45,0,4
"12999",3652,"car",1,231,43.89,161,0,0,45,0,4
"13000",3653,"train",0,231,50.9,193,83,3,70,0,4
"13001",3653,"air",0,231,139.3,46,93,16,70,0,4
"13002",3653,"bus",0,231,23.71,186,76,24,70,0,4
"13003",3653,"car",1,231,43.89,161,0,0,70,0,4
"13004",3654,"train",1,255,54.6,193,95,3,45,0,4
"13005",3654,"air",0,255,135.3,46,85,16,45,0,4
"13006",3654,"bus",0,255,23.96,186,85,24,45,0,4
"13007",3654,"car",0,255,48.45,181,0,0,45,0,4
"13008",3655,"train",0,91,32.6,75,85,4,70,0,3
"13009",3655,"bus",0,91,17.36,115,80,8,70,0,3
"13010",3655,"car",1,91,17.29,74,0,0,70,0,3
"13011",3656,"train",0,91,32.6,75,85,4,70,0,3
"13012",3656,"bus",0,91,17.36,115,80,8,70,0,3
"13013",3656,"car",1,91,17.29,74,0,0,70,0,3
"13014",3657,"train",0,91,32.6,75,85,4,55,0,3
"13015",3657,"bus",0,91,17.36,115,80,8,55,0,3
"13016",3657,"car",1,91,17.29,74,0,0,55,0,3
"13017",3658,"train",0,154,37.8,120,90,3,55,0,4
"13018",3658,"air",0,154,147.3,46,117,16,55,0,4
"13019",3658,"bus",0,154,16.36,115,80,8,55,0,4
"13020",3658,"car",1,154,29.26,115,0,0,55,0,4
"13021",3659,"train",0,154,37.8,120,90,3,55,0,4
"13022",3659,"air",0,154,147.3,46,117,16,55,0,4
"13023",3659,"bus",0,154,16.36,115,80,8,55,0,4
"13024",3659,"car",1,154,29.26,115,0,0,55,0,4
"13025",3660,"train",0,322,55.6,193,115,3,29,0,4
"13026",3660,"air",0,322,147.3,46,127,16,29,0,4
"13027",3660,"bus",0,322,26.96,186,105,24,29,0,4
"13028",3660,"car",1,322,61.18,221,0,0,29,0,4
"13029",3661,"train",0,438,56.6,193,135,3,70,0,4
"13030",3661,"air",0,438,147.3,46,97,16,70,0,4
"13031",3661,"bus",0,438,26.96,186,125,24,70,0,4
"13032",3661,"car",1,438,83.22,331,0,0,70,0,4
"13033",3662,"train",0,88,25.75,42,66,2,45,1,2
"13034",3662,"car",1,88,16.72,73,0,0,45,1,2
"13035",3663,"train",0,137,32.95,120,70,3,15,1,3
"13036",3663,"air",0,137,142.55,46,151,16,15,1,3
"13037",3663,"car",1,137,26.03,100,0,0,15,1,3
"13038",3664,"train",0,137,32.95,120,70,3,25,1,3
"13039",3664,"air",0,137,142.55,46,151,16,25,1,3
"13040",3664,"car",1,137,26.03,100,0,0,25,1,3
"13041",3665,"train",0,137,32.95,120,70,3,70,1,3
"13042",3665,"air",0,137,142.55,46,151,16,70,1,3
"13043",3665,"car",1,137,26.03,100,0,0,70,1,3
"13044",3666,"train",0,137,32.95,120,70,3,35,1,3
"13045",3666,"air",0,137,142.55,46,151,16,35,1,3
"13046",3666,"car",1,137,26.03,100,0,0,35,1,3
"13047",3667,"train",0,137,32.95,120,70,3,31,1,3
"13048",3667,"air",0,137,142.55,46,151,16,31,1,3
"13049",3667,"car",1,137,26.03,100,0,0,31,1,3
"13050",3668,"train",0,137,32.95,120,70,3,70,1,3
"13051",3668,"air",0,137,142.55,46,151,16,70,1,3
"13052",3668,"car",1,137,26.03,100,0,0,70,1,3
"13053",3669,"train",0,137,32.95,120,70,3,45,1,3
"13054",3669,"air",0,137,142.55,46,151,16,45,1,3
"13055",3669,"car",1,137,26.03,100,0,0,45,1,3
"13056",3670,"train",0,137,32.95,120,70,3,70,1,3
"13057",3670,"air",0,137,142.55,46,151,16,70,1,3
"13058",3670,"car",1,137,26.03,100,0,0,70,1,3
"13059",3671,"train",0,137,32.95,120,70,3,70,1,3
"13060",3671,"air",0,137,142.55,46,151,16,70,1,3
"13061",3671,"car",1,137,26.03,100,0,0,70,1,3
"13062",3672,"train",0,137,32.95,120,70,3,70,1,3
"13063",3672,"air",0,137,142.55,46,151,16,70,1,3
"13064",3672,"car",1,137,26.03,100,0,0,70,1,3
"13065",3673,"train",0,137,32.95,120,70,3,70,1,3
"13066",3673,"air",0,137,142.55,46,151,16,70,1,3
"13067",3673,"car",1,137,26.03,100,0,0,70,1,3
"13068",3674,"train",0,137,32.95,120,70,3,35,1,3
"13069",3674,"air",0,137,142.55,46,151,16,35,1,3
"13070",3674,"car",1,137,26.03,100,0,0,35,1,3
"13071",3675,"train",0,137,32.95,120,70,3,55,1,3
"13072",3675,"air",0,137,142.55,46,151,16,55,1,3
"13073",3675,"car",1,137,26.03,100,0,0,55,1,3
"13074",3676,"train",0,137,32.95,120,70,3,35,1,3
"13075",3676,"air",0,137,142.55,46,151,16,35,1,3
"13076",3676,"car",1,137,26.03,100,0,0,35,1,3
"13077",3677,"train",0,137,32.95,120,70,3,15,1,3
"13078",3677,"air",0,137,142.55,46,151,16,15,1,3
"13079",3677,"car",1,137,26.03,100,0,0,15,1,3
"13080",3678,"train",0,137,32.95,120,70,3,55,1,3
"13081",3678,"air",0,137,142.55,46,151,16,55,1,3
"13082",3678,"car",1,137,26.03,100,0,0,55,1,3
"13083",3679,"train",0,137,32.95,120,70,3,45,1,3
